dim_0,dim_1,dim_2,dim_3,dim_4,dim_5,dim_6,dim_7,dim_8,dim_9,dim_10,dim_11,dim_12,dim_13,dim_14,dim_15,dim_16,dim_17,dim_18,dim_19,dim_20,dim_21,dim_22,dim_23,dim_24,dim_25,dim_26,dim_27,dim_28,dim_29,dim_30,dim_31,dim_32,dim_33,dim_34,dim_35,dim_36,dim_37,dim_38,dim_39,dim_40,dim_41,dim_42,dim_43,dim_44,dim_45,dim_46,dim_47,dim_48,dim_49,dim_50,dim_51,dim_52,dim_53,dim_54,dim_55,dim_56,dim_57,dim_58,dim_59,dim_60,dim_61,dim_62,dim_63,dim_64,dim_65,dim_66,dim_67,dim_68,dim_69,dim_70,dim_71,dim_72,dim_73,dim_74,dim_75,dim_76,dim_77,dim_78,dim_79,dim_80,dim_81,dim_82,dim_83,dim_84,dim_85,dim_86,dim_87,dim_88,dim_89,dim_90,dim_91,dim_92,dim_93,dim_94,dim_95,dim_96,dim_97,dim_98,dim_99,Type
0.26709357,-0.22322822,0.21198176,-0.28762275,0.037931405,-0.099501096,0.2984301,0.2193861,-0.3415508,-0.2179196,-0.06403581,-0.52097857,-0.028985718,-0.6747693,0.120444,0.2056199,0.9297804,-0.39506415,0.16119076,0.41036648,0.13829489,0.47878745,0.7536727,0.23298712,1.0895352,0.9913833,-0.37822595,0.13007566,-0.40299797,-0.14920302,0.79475427,0.49035317,0.03000369,0.86249995,0.17438371,0.13415377,-0.6166777,-0.3957768,-0.3403638,0.28216457,0.53042406,0.4401222,0.030515434,-0.48623237,-0.48184663,-0.060076505,0.30723098,-0.45123804,0.37422055,0.4693638,0.5425465,0.34924397,0.8301379,0.10009885,-0.8544974,-0.15236866,0.00823903,-0.29617167,-0.3895198,0.07860499,-0.2776413,0.18855387,-0.28541097,0.069602326,0.011932427,0.40615913,0.45926678,0.8204582,0.530016,0.27861628,-0.5647259,-0.7087376,0.5495882,0.23535866,0.2695126,0.35023436,0.24559256,0.13097176,-0.12750003,-0.25371203,0.048861265,0.49633148,-0.51021546,0.19960235,-0.23475079,-0.006129034,0.18423899,-0.54423857,-0.06329866,-0.28186944,0.1975664,-0.027450351,-0.693299,-0.039651416,0.15202077,0.1777034,0.23291875,0.32083434,-0.06588521,-0.12972678,Otra
-0.24538279,-0.28022978,0.3925485,-0.5478893,0.19120808,-0.074290626,-0.18491374,0.45516196,-0.18715107,-0.5412302,-0.40416244,-0.09800476,-0.00023682669,-0.5322567,-0.13192108,0.24246056,0.6418857,-0.6789128,-0.12730995,0.22833914,0.09468707,0.2836737,0.020244984,0.44925788,1.2172564,0.8206342,-0.59327686,0.45797,-1.0043381,-0.62751085,0.7507761,1.1123632,-0.48559132,0.8629564,-0.15332758,0.3958781,-0.18904537,-0.51518476,0.5000743,-0.071341984,0.30375165,0.55642104,-0.30966172,-0.6985327,0.104307584,-0.483446,-0.5733991,-0.5227718,0.6729196,0.1996988,0.26455393,0.73162127,1.0572723,0.7484894,-0.6147718,-0.22423697,-0.020707397,-0.13725789,-0.25730407,-0.023971891,0.23496948,0.0011494076,-0.15317635,0.22118497,-0.13175862,0.49909443,0.025070077,1.0255369,0.5450987,0.028863115,-0.8774552,-0.06356592,0.035613317,0.09790877,0.23032217,0.053244654,0.45838466,-0.22699095,-0.09650252,-0.056885287,-0.15091091,0.46309114,-0.5196155,0.20006159,-0.2571668,-0.095176205,0.30335844,-0.18859182,0.3202959,0.12849367,0.35069796,-0.017713144,-0.30346012,-0.09840007,-0.14209352,0.14183311,-0.19220561,0.7297307,-0.53004783,0.38949665,Otra
-0.39109486,-0.79853714,0.37412757,-0.33535236,-0.124661036,0.46392408,-0.14064784,0.9212476,-0.31301358,0.16095023,-0.26904246,-1.2098758,0.07131972,-0.6251564,-1.086702,0.4816282,0.6805663,-0.43028292,-0.14580142,0.077291556,-0.10525388,-0.08281393,0.50958437,0.1809643,1.1115041,1.171151,-0.84238476,0.073193185,-0.50312895,-1.0697286,0.5259794,0.6841014,0.29471102,1.6637033,0.34833178,0.3033489,-0.9050106,0.10908277,0.33427274,0.7366529,0.30078924,0.8892568,-0.3772282,-1.202659,-0.8354313,-0.15860625,-0.33856827,-0.66243327,0.59723663,-0.20838182,-0.43175805,0.79646707,0.3271822,0.44229522,-0.43547347,-0.23981388,-0.071094334,-0.602898,0.1767976,0.23298943,0.2718453,-0.055710483,-0.8561525,0.1980444,0.28033525,0.6549774,-1.1537313,1.1166278,0.14860217,0.27790242,-0.32760316,0.05077923,0.16332135,-0.10663153,0.5482829,0.80369604,0.42198667,0.44325566,-0.041940585,-0.2555572,0.13724332,0.11724046,-0.38059175,0.5965181,-0.1674214,-0.03879008,0.58730495,-0.21372534,0.37533593,0.3628152,0.0956415,-0.0061703394,-1.4058416,0.43526798,0.027167488,0.56930214,-0.30268252,1.0675007,-0.37749177,0.7304849,Otra
0.6039545,-0.24390101,0.5442788,-0.5003371,-0.16341676,0.02148627,0.23046789,0.10960399,-0.4185456,-0.7017863,-0.19534837,-0.5565997,0.038958717,-0.26725802,-0.093231425,0.44994506,0.24151848,-0.7990856,0.18073852,0.728437,-0.27564976,0.20927006,0.8838173,0.425809,1.0905604,1.101847,-0.7383563,0.19126439,-0.08572976,-0.37908003,0.35651657,0.9845242,-0.3489821,1.263271,0.11061534,0.043086633,-0.26719853,0.13709189,-0.58424,0.67514086,0.9079498,0.95230776,-0.39522085,-1.0745009,-0.45949194,-0.04371968,0.39147753,-0.6175603,0.19783644,0.6081845,0.5826172,0.63178825,0.66281825,0.13361295,-0.63531154,-0.06580573,0.24515122,0.039631337,-0.57295424,-0.0585253,0.0010089899,0.17833614,-0.72632635,0.3404805,-0.17613487,0.89843607,0.0817178,0.5719613,-0.19997771,-0.035055604,-1.691864,-0.50722265,-0.3505909,0.05999684,0.59607387,-0.037223063,0.7982786,0.056463934,-0.2427215,0.04245752,0.04784704,0.5391321,-0.3539355,0.47578183,0.14139013,-0.39493352,0.33396825,-0.28375122,0.7236173,-0.70959795,-0.38653743,-0.0196403,-0.5954392,0.14179736,-0.17778826,0.43157703,-0.019937944,0.5207086,-0.47698852,0.21868305,Otra
0.35701784,0.069790736,-0.10099686,-0.33952972,0.5037989,0.46302253,-0.06413317,0.5576596,-0.38375637,-0.31304556,-0.58827215,-1.1255751,-0.0115658725,-0.832319,-0.043790072,0.028649502,1.0705107,-0.8069329,-0.34363267,-0.20372516,0.47747737,-0.033272628,0.32658958,-0.002425358,1.2398312,0.55794066,-0.46839634,0.5995735,-0.19240119,-0.348141,0.61690557,1.6043905,0.16208544,1.2337275,0.4400203,-0.008919483,-0.21486439,-0.48774743,0.08171057,0.8337366,0.84425133,0.34494805,0.098175235,-0.6529098,-0.45419604,-0.4407664,0.39481425,0.033529367,1.0352974,-0.2850618,0.46146116,0.7973174,0.6298522,0.17298649,-0.9975195,-0.4981023,0.29344115,0.21606006,-0.47903493,-0.36805895,-0.37413344,0.19718754,-1.050018,0.3539615,-0.899983,0.44953793,0.2269485,0.643724,0.19452013,0.03240142,-0.6441929,-0.9609825,0.08548005,-0.24655855,0.6208248,-0.16186664,0.46395436,0.17384273,0.6414499,-0.077664584,0.011008962,0.9477396,-0.5233088,-0.011536704,-0.7852795,-0.21953693,-0.35325,0.06234538,0.55691826,0.30097863,0.26772866,0.023120863,0.5644716,-0.2532092,0.4945256,0.24860094,0.037756346,0.1270251,-0.040291134,0.41709143,Otra
0.8103734,-0.32327095,-0.15933073,-0.26244316,-0.28346014,0.11042146,0.1659861,0.4614151,-0.45184642,0.19854045,-0.48649278,-0.51641476,0.17711276,-1.1939064,-0.06072184,0.06351081,1.0809927,-0.71136427,-0.41276896,1.3177154,-0.94776374,-0.06670013,1.1479523,1.0232497,0.3055368,0.8425652,0.07993233,-0.44502982,-0.8281576,-0.6171347,1.3163489,0.94261616,-0.29565156,1.0471715,0.892036,-0.16803382,-0.7364406,0.082409665,0.6186142,0.55289596,1.4395983,-0.14995266,-0.17991145,-0.48369336,-0.23153691,0.029734945,0.36043325,-0.58225393,0.3246679,0.7281116,-0.22178458,0.50812095,1.2520568,0.8715033,-0.107886106,-0.2766278,-0.5592115,-0.21144688,-1.0089071,-0.62091523,0.3339992,-0.65258396,-0.52011186,0.44271103,0.07612079,0.71157885,0.0905029,1.1599772,0.42597434,0.9853016,-0.3018802,-0.27498597,1.0755272,0.13839893,0.56547433,0.96584296,0.5551904,0.5529495,-0.27345768,0.636886,-0.14695244,0.08904802,-0.50358593,0.57943255,-0.5235531,0.68237966,0.4207969,-0.48822612,-0.8833638,-0.098282255,0.67035073,-0.21911153,-0.24239647,0.20090017,-0.08164239,0.30829042,0.06942753,0.089733675,0.052935094,-0.6674814,Otra
-0.24604812,-0.38688985,0.1550661,-0.6065225,-0.16425008,0.3950882,-0.10478729,-0.020950306,-0.44489872,0.74240875,0.046522424,-0.5381123,0.031609837,-0.51494676,-0.043045312,0.01960313,0.23025057,-0.36926916,-0.08251411,0.40306032,0.16370921,0.050749484,0.5533568,0.2841897,0.9188895,0.54829323,-0.6638399,0.38266212,-0.44332615,-0.3991316,0.5000864,1.3932596,0.13268554,1.7270046,0.34539554,0.27485102,-0.44758144,-0.08694607,-0.32765812,0.6827729,0.34143615,0.19116656,-0.45601213,-0.8562242,-0.14287914,-0.032687373,0.6626217,-0.00071852177,0.5200135,0.32221758,-0.042284813,0.9783748,-0.17318487,0.5969895,-0.39963225,0.21592914,0.6407577,-0.4758028,-0.41743785,-0.47499776,0.00038153358,0.04738497,-0.69819874,-0.07169298,-0.030271418,0.61775863,-0.58311766,0.47701484,-0.37462196,-0.033048794,-0.72857195,-0.43303272,0.68183184,0.12174352,0.79239094,0.65758497,0.09435063,-0.28596562,-0.055980656,0.1727043,-0.5626458,0.57396245,-0.45686144,0.6073279,-0.1622946,0.11433851,0.06010743,-0.36250857,-0.32096332,-0.005334407,-0.056754347,-0.023440044,0.11750379,0.24149857,-0.27588382,0.3232836,-0.25328788,0.13335338,-0.432698,-0.04684864,Otra
0.3474171,-0.25012827,0.22156368,-0.36682978,-0.022053862,-0.06733309,0.4350568,0.10554937,-0.32455298,-0.3895912,-0.07752808,-0.5032565,0.02599649,-0.5666722,0.13871641,0.17490114,0.9001823,-0.3349418,0.12396919,0.40267682,0.094898276,0.5991744,0.8921517,0.19982636,1.0955288,1.0166657,-0.47668713,0.09362757,-0.39333883,-0.12221118,0.77106816,0.6098077,-0.05610163,0.9654942,0.18732922,0.113547705,-0.616269,-0.3662553,-0.46854544,0.3107849,0.46346304,0.4752443,0.05734069,-0.5246237,-0.49631938,-0.015334176,0.24228658,-0.46123025,0.36857393,0.51674694,0.6526674,0.38684097,0.920393,-0.035827305,-0.95559037,-0.20757638,-0.024976503,-0.25952312,-0.32057464,-0.02003623,-0.2317554,0.24230655,-0.327623,0.052894704,0.09109756,0.42433155,0.612534,0.7053667,0.5610657,0.23032175,-0.75733614,-0.76012444,0.5018355,0.22972046,0.29985327,0.17462155,0.25690058,0.19139549,-0.18592921,-0.4092246,0.1261497,0.51393956,-0.50416946,0.23365171,-0.20535807,-0.06485787,0.20695703,-0.70700216,0.0975854,-0.2431479,0.21616858,0.049288206,-0.7726125,0.02698894,0.14194827,0.13940388,0.1834015,0.33446503,-0.1553811,-0.08234041,Otra
0.09549663,-0.12685838,-0.00089798827,-0.4621714,-0.0650887,0.35569867,0.053817928,0.13474521,-0.53786075,0.4533593,-0.29915634,-0.659155,-0.12830198,-0.5608595,-0.014281435,0.07899338,0.16186869,-0.53919125,-0.38850427,0.4492093,0.22384785,-0.008809524,0.60849994,0.19015041,1.2061725,0.42736456,-0.5028228,0.63420695,-0.024856742,-0.41033998,0.73389864,1.3838826,0.15690434,1.3963314,0.4443665,0.024318095,-0.4170302,-0.543374,-0.22743998,0.8382793,0.28929046,-0.023451915,-0.41057354,-0.7830396,-0.29912654,-0.48300388,0.15417196,-0.11935514,0.6723416,0.15404972,0.15438075,0.8990253,0.4093973,0.15445311,-0.67874336,-0.23709443,0.6521454,-0.31889892,-0.18053025,-0.32401037,-0.33480406,0.35177884,-0.82426274,0.45036834,-0.2574954,0.69357747,-0.38625064,0.67351186,-0.22729225,0.5046749,-0.80713177,-0.44309184,0.48336735,0.024119852,0.48642105,0.42090902,-0.14904779,0.20368378,-0.058246672,-0.20375903,-0.2747206,1.0937793,-0.22937228,0.12452102,0.062057756,0.025575805,-0.059145138,0.048261356,-0.12813863,0.4396572,0.08905387,0.36369264,0.22001816,0.27859798,0.27766657,0.109273344,0.0046665072,0.13530718,-0.03429503,0.0020181953,Otra
-0.23826241,0.7481973,-0.80891955,-0.63576555,-0.15318826,0.10942545,-0.14061284,0.3910878,-0.86955607,-0.17421308,-0.35130176,-0.2130011,0.55113167,-0.551554,-0.13898864,0.2391156,0.17840469,-0.6021299,0.09594843,0.41646123,0.12845138,0.37519774,1.0139552,-0.413465,0.78975725,-0.63348407,-0.45365638,1.1433244,-0.026969416,-0.4210575,0.29473323,1.7106495,-0.38223213,1.0070801,0.47961128,0.20135458,-0.71221113,-0.010338128,0.37826493,0.93318623,0.19642502,1.0137875,-0.5777434,-1.000311,-0.41441116,0.24004716,0.96570456,0.147617,0.8248106,0.38160768,-0.061279856,0.535071,-0.1558388,0.13372543,-0.5833349,0.01914469,0.60722584,0.46371117,-0.7301125,-0.1932813,0.09852674,0.113482445,-0.22478746,-0.22149505,-0.95237136,0.8858936,-0.6306573,0.7834407,-0.8049607,-0.33163285,-0.22986406,-1.0493828,-0.11141119,0.040045634,0.7111001,0.7056242,-0.43581843,0.09835861,0.24146701,-0.28985348,-0.6156001,0.19706345,-0.08555754,0.44126245,-0.08263334,-0.59879607,-0.004043919,-0.66710687,0.07685493,0.70534545,0.049274683,-0.1703811,0.47039574,0.4051992,-0.44327745,0.60584766,0.79442716,-0.29961783,-0.7831324,-0.15386938,Otra
0.5795679,-0.27655652,0.25110617,-0.44656226,-0.12461477,-0.023299709,0.19855814,0.31611618,-0.6490834,0.38788116,-0.570196,-0.42943174,0.22772984,-1.3544339,-0.084771425,-0.06917506,0.94742566,-0.7060607,-0.48831323,1.1883392,-0.9030641,-0.175834,1.081443,0.77317053,0.6500353,0.8922155,-0.23031542,-0.47144425,-1.1219388,-0.48335043,1.3090094,0.92963374,-0.2401993,1.1645063,0.6982785,0.021851912,-0.8892571,-0.14436987,0.57651323,0.37018594,1.2781247,0.060374197,-0.36303425,-0.27111837,-0.23741534,0.061330624,0.2634484,-0.3375998,0.0966739,0.6455463,-0.41301587,0.76374686,0.9445476,1.0479637,-0.48984143,0.06849217,-0.4691646,-0.588361,-0.6473909,-0.8117128,-0.025681555,-0.52707994,-0.59645116,0.5998929,0.049755435,1.0256842,0.29964086,1.1247082,0.9085942,0.8958258,-0.107234344,-0.20240441,1.07528,0.08756036,0.36150333,0.86864716,0.52789277,0.29013312,-0.072545744,0.47748676,-0.020279052,-0.017901495,-0.3124163,0.8895903,-0.46260947,0.5513589,0.37616456,-0.4140323,-0.67662567,-0.11140921,0.5927737,-0.37533313,-0.20923501,0.13173568,-0.26750067,0.008351251,0.0014065187,0.2367882,-0.015652774,-0.29338866,Otra
-0.19787566,-0.320727,0.28834033,-0.5492239,-0.3503635,0.049544692,0.14882784,0.468707,-0.063146144,0.34372562,-0.23230253,-0.47854304,0.36087605,-0.7211075,-0.2928915,0.21237,0.08362842,-0.7826269,-0.4217104,0.39899936,0.09207013,0.42232025,0.7690855,0.52425224,1.0026706,0.89356536,-0.29293612,0.44550747,0.024025839,-0.5328144,1.0842502,0.8458478,0.29737222,1.8833574,0.3705146,-0.17777868,-0.35276788,-0.57697,-0.364354,0.68690884,0.15264095,0.32739642,-0.5311572,-1.0674504,-0.53348225,-0.5560354,-0.050377063,-0.41515815,0.7917246,0.31175748,0.32569543,0.81978726,0.5933855,0.4548088,-0.6506765,-0.13105927,0.3086728,-0.4092844,-0.285285,-0.112355225,-0.1846777,0.3161098,-1.0681069,0.20577927,0.33226734,0.61880976,-0.4026885,0.76850504,0.055147983,-0.16574995,-0.620349,-0.57556903,0.39934146,-0.33623162,0.66381603,0.74110156,0.03842369,0.29032004,-0.365172,0.022111386,-0.39587426,0.88564324,-0.6490899,0.48103237,-0.22700353,-0.2588744,0.09886132,-0.29535383,-0.20875733,0.039539054,0.0045086886,0.025753077,-0.30676976,0.061185844,0.050236966,0.18698956,0.06734423,0.33677563,0.1568154,-0.002891214,Otra
-0.25353956,0.47110066,-0.6251232,-0.58700013,-0.12490723,0.21877344,-0.0106285745,0.3816759,-0.812335,0.012938998,-0.12569214,-0.29106486,0.3458364,-0.55470294,-0.1082297,0.34393436,0.4099785,-0.60077816,-0.0531335,0.36361772,0.40241584,0.59484434,0.96536773,-0.025218064,0.9206533,-0.41751373,-0.26580852,0.7781846,0.014162008,-0.4770262,0.4416098,1.4007071,-0.32908663,1.0705298,0.6938925,0.041459613,-0.39279294,-0.098066375,0.3350905,0.73706937,0.29459646,0.6575131,-0.6147129,-0.95107025,-0.22546239,0.24227926,0.7508657,0.36517784,0.7812886,0.21449257,-0.02387719,0.35267207,0.06394137,0.31735748,-0.7006861,-0.06921519,0.30797443,0.32559696,-0.53009707,-0.26053926,-0.13599415,0.005083948,-0.4529436,-0.30760184,-0.94605666,0.96905684,-0.52795994,0.7023269,-0.55162865,-0.563137,-0.11814038,-0.8127916,0.14306542,0.067381136,0.57239646,0.7128172,-0.47547147,0.101928666,0.39219823,-0.16025943,-0.62438446,0.47511536,-0.28201815,0.4680002,-0.16242392,-0.43139687,0.05633795,-0.57570356,-0.047252025,0.5630927,0.05913849,-0.029148797,0.34474322,0.37576082,-0.15518998,0.71971595,0.37975994,-0.2341898,-0.6136739,-0.11167329,Otra
0.04205616,-0.13688973,0.18701483,-0.05655707,0.2139411,-0.19859554,-0.1330109,0.5806477,-0.42119214,0.36667162,-0.059181493,-0.567914,-0.18069446,-1.0606375,0.051116463,0.27607155,1.0200379,-0.60208285,0.22695577,0.49455655,0.19901687,0.05654706,0.34508243,0.37188467,1.0364345,0.90800256,-0.06244856,0.19573662,-0.48135012,-0.2605571,0.9064121,0.1509021,0.2789897,0.565419,0.17534016,0.1906571,-0.63885295,-0.47037947,0.12537938,0.19707504,0.7938004,0.3075653,-0.08617558,-0.3504429,-0.4158337,-0.19128744,0.5029567,-0.41029906,0.36499688,0.33266667,0.12778741,0.2608842,0.5607221,0.5954099,-0.51273656,0.03313323,0.07811365,-0.42973194,-0.6200404,0.31558636,-0.40212667,-0.032657467,-0.1803754,0.16448046,-0.23168384,0.3947994,-0.025089389,1.2008882,0.45808852,0.47203687,0.063859455,-0.51252955,0.7409687,0.23790756,0.18307027,0.9331046,0.23006324,-0.047129966,0.060126193,0.28293678,-0.19756564,0.40552247,-0.5092945,0.14882962,-0.3401962,0.21970841,0.12889215,-0.025654314,-0.6082006,-0.3876157,0.16922686,-0.29511064,-0.41763684,-0.23926374,0.14901406,0.2858182,0.36748824,0.2713074,0.21341199,-0.28374237,Otra
-0.08730551,-0.17848784,0.23773727,-0.1756172,0.22671248,-0.16674887,-0.1632424,0.5426856,-0.32313445,0.102074124,-0.1263498,-0.4532145,-0.19133927,-0.8640465,-0.000741499,0.29864872,0.92669475,-0.6250596,0.1821546,0.3712963,0.19797258,0.16767412,0.1986117,0.39998573,1.09636,0.9038491,-0.19140638,0.3093216,-0.60066146,-0.3529218,0.85615593,0.34486184,0.056821797,0.61948454,0.014304,0.28228313,-0.49905378,-0.504944,0.21552163,0.0948719,0.6174284,0.38596317,-0.14899294,-0.41717368,-0.27826014,-0.2931595,0.19187129,-0.4831576,0.45154956,0.29388472,0.20523581,0.36855325,0.69374,0.6396684,-0.52840495,-0.05320775,0.07116403,-0.35558438,-0.5188392,0.31212094,-0.22864318,-0.030825268,-0.13593198,0.11990775,-0.20652159,0.38620192,-0.0042632967,1.1725609,0.43556178,0.33126435,-0.19230652,-0.42466682,0.51720953,0.22308311,0.18007453,0.6928527,0.29130408,-0.11689827,0.021019826,0.17373519,-0.19850065,0.45177758,-0.53968304,0.14590755,-0.29218706,0.09908259,0.17113158,-0.048222832,-0.34471622,-0.3099076,0.18226731,-0.23481405,-0.42641875,-0.20865875,0.07787546,0.2658418,0.23769031,0.4399336,0.043554746,-0.10851833,Otra
-0.4323938,-0.57129997,0.44429407,-0.33951414,-0.29830137,0.24677314,0.16293707,1.0147208,-0.059127517,-0.013223514,-0.22959253,-0.9619678,0.2589755,-0.7527742,-0.7287922,0.4587948,0.31156337,-0.6961904,-0.30117035,0.14965865,0.067717604,0.39593193,0.58232754,0.4905591,0.9862603,1.240889,-0.39231434,0.37798858,-0.07932155,-1.0185686,1.0111946,0.6205279,0.2630484,2.0434728,0.4138568,-0.08408347,-0.4366181,-0.4112452,-0.14162797,0.6860733,0.17792085,0.66116494,-0.6018999,-1.1236058,-0.84917265,-0.5809276,-0.2298004,-0.67699075,0.8016387,0.0057455534,0.086205885,0.79631776,0.8330746,0.53625435,-0.62889594,-0.29525626,0.050461072,-0.37731305,-0.06729944,0.11437802,0.03435175,0.21368544,-1.146732,0.23820405,0.3816113,0.74440736,-0.69004697,0.97553086,0.20438556,-0.39711645,-0.42374226,-0.48027262,0.29849127,-0.49258816,0.872985,0.81290185,0.25412446,0.3306544,-0.23113915,-0.074913904,-0.174977,0.55083656,-0.75401884,0.5771045,-0.37507296,-0.38703337,0.30512977,-0.23495342,0.2380422,-0.062626325,0.014519651,-0.07098705,-0.88477904,0.15312497,0.036461845,0.41009873,0.012322743,0.7505838,0.028071346,0.36293033,Otra
-0.06166412,-0.37131456,0.2905555,-0.28999186,0.28867128,-0.2064462,0.4168133,0.49746445,0.11515292,0.45875648,-0.28488615,-0.92294973,0.008665327,-0.4239971,-0.093312874,0.119103014,0.3714068,-1.0836838,-0.4091646,0.35637856,0.13097906,0.23103508,0.5350333,0.43547106,1.0985057,0.60698956,-0.27801457,-0.011258501,-0.0632083,-0.7368012,0.6121084,1.357335,0.12630628,1.4776419,0.6225943,-0.3868567,-0.3119719,-0.3076449,-0.33713278,0.47188187,0.36811268,0.6220045,-0.45130315,-0.6759151,-0.01956916,-0.37774086,-0.17717606,-0.08421945,0.76781946,0.14890449,0.12501702,1.0549396,0.4043367,0.47237915,-0.6370748,-0.38204667,0.59000653,0.014057994,-0.44049275,-0.040215418,0.12258637,0.38978496,-0.8307458,0.29794008,0.20593189,0.9155076,-0.6979655,0.97578174,0.08133624,0.5309457,-0.9533921,-0.09178866,0.57558185,0.026446734,0.70024556,0.63602746,0.07477205,0.4264335,-0.49927872,-0.30699465,-0.28921884,0.6237065,-0.6220697,0.5602513,-0.47902256,-0.17182033,0.46844268,-0.35998073,0.3902644,0.4148915,-0.019731924,-0.18917052,-0.6051685,0.04912939,0.17456408,0.49964222,-0.15084437,0.26083788,-0.25531852,0.31866083,Otra
0.28288525,-0.4313864,0.57091105,-0.79537684,0.082810186,0.33927882,-0.42425233,-0.20318095,-0.21657805,0.57973087,-0.350011,-0.21785031,-0.09252078,-0.36072758,-0.17846006,0.47296202,0.21538496,-0.9700795,-0.50102013,0.37333146,-0.20940414,0.2725943,0.29841727,0.17011653,1.1615938,0.9896444,-0.8512588,0.543401,-0.30301267,0.21393661,0.5004006,1.039125,0.43696034,1.2381392,0.339584,0.24246322,-0.356624,-0.34901324,-0.57097167,0.78275764,0.4054097,0.6119656,-0.43781117,-1.0843694,-0.40300268,-0.273845,-0.018323367,-0.32988995,0.42373595,0.5505305,0.13098778,0.94779176,0.077202454,0.3769842,-0.39195132,-0.22943616,0.73222655,-0.3696932,-0.5047167,-0.49686757,-0.19647881,0.32103014,-0.6482783,-0.009132353,-0.20985548,0.61460894,-0.34210622,0.8170186,-0.38241968,0.3126413,-0.42176518,-0.62692165,0.09862847,-0.036440585,0.23138908,0.41785827,0.04845613,0.0955183,0.18155812,0.009436497,-0.40219736,1.0658476,-0.617658,0.43285012,-0.072230265,-0.36285555,0.18608119,-0.36084864,-0.00830659,0.21902622,0.13764618,0.12471021,-0.025313867,0.29946858,0.33832395,0.1748739,-0.2769844,0.7574141,-0.02047328,0.13043943,Otra
-0.10368641,-0.5390211,0.4564758,-0.5455632,-0.060278054,0.30737156,0.29490656,-0.38607416,0.2211897,0.095120244,-0.61270714,-0.6649071,-0.21316817,-0.70741504,-0.115015924,0.2956006,0.83434576,-0.38016307,-0.67435366,0.36776754,-0.31839705,-0.16519594,0.8380433,0.17154428,1.2002972,0.37785682,0.44891804,0.1735127,-0.35982668,-0.8406308,0.8415417,1.0049624,-0.19874117,1.3306264,-0.04836569,-0.14021055,-0.29116103,-0.5115831,-0.00983833,1.1188322,0.16704635,-0.31242603,-0.5504939,-0.6913068,-0.84594995,-0.7334182,0.14621204,-0.08849188,1.0555654,0.06559556,0.1204033,0.9236141,0.6483929,0.1761974,-0.90337104,-0.047937363,0.4801132,-0.73851776,-0.30447778,-0.6923574,0.0851466,0.27968797,-0.8132719,0.5116434,-0.25023684,0.24864464,-0.16267331,0.9305887,0.30363685,0.20927557,-0.56495404,-0.31046036,-0.33958012,0.5022788,0.23164497,0.38801244,0.23369096,0.994289,-0.18061997,-0.16247775,-0.24011295,0.8203225,-0.52894574,0.57741326,-0.8812781,-0.13490745,0.5885834,-0.40049636,0.6738468,0.46807924,0.7034619,-0.7493822,-1.0184176,0.6694161,0.3132811,0.62127626,0.065600924,-0.088639595,-0.64301974,0.40435404,Otra
-0.15543239,-0.28718597,0.4468262,-0.5758153,0.13131346,-0.04100599,-0.14683542,0.35787395,-0.17955673,-0.6092035,-0.38944477,-0.19030055,-0.11127161,-0.36431035,-0.17540549,0.33085096,0.52750236,-0.76962125,-0.04179961,0.31420806,-0.10076051,0.32922205,0.0833776,0.5562212,1.1548741,0.9338891,-0.6135504,0.43352628,-0.86326706,-0.6408345,0.6993471,1.0417942,-0.6150081,0.96741855,-0.2426894,0.4185256,-0.16022107,-0.38133773,0.37894505,0.012356512,0.40528867,0.66068226,-0.4373711,-0.70404685,0.048179947,-0.449631,-0.50463885,-0.66580385,0.5272473,0.30881405,0.31562978,0.7568232,1.0267727,0.78292316,-0.5299396,-0.22797267,0.020051898,-0.1257207,-0.33131784,0.0434946,0.28165054,-0.099288434,-0.24458712,0.17204034,-0.13213421,0.60327566,0.05121313,1.0035242,0.2788028,0.0074829333,-1.1114154,-0.15438536,-0.13060655,0.11123728,0.2983797,0.024727939,0.61115515,-0.21259919,-0.12539414,0.0053679887,-0.15072565,0.4983899,-0.5172389,0.35348096,-0.10107866,-0.21017633,0.3484395,-0.13510063,0.44572005,-0.19399932,0.13745126,-0.10495681,-0.4233934,-0.02808899,-0.23562993,0.23464873,-0.17990781,0.84060436,-0.4881075,0.3723225,Otra
