lemmas,scores,num_palabras_positivas,num_palabras_negativas,proporcion_palabras_positivas,proporcion_palabras_negativas,sentimiento_lexico_total,num_palabras_alegria,num_palabras_tristeza,num_palabras_enojo,num_palabras_miedo,proporcion_alegria,proporcion_tristeza,proporcion_enojo,proporcion_miedo,cluster,sentiment_label
banco agrario anunciar incursionacer pago remesa alianza giro finanza agente western union colombia cliente usuario banco recir remesa exterior desplazar él sucesivo municipio distante reclamarla gracias rápido fácil seguro amplio red oficina entidad paísfrancisco mejía presidente entidad financiero historia banco ofrecer producto remesa internacional banco agrario único banco diez país ofrecer servicio amplio sector población rural dificultad recibir remesa envir pariente amigo exteriorel presidente único entidad financiero municipio operador postal servicio remesa quedar municipio habitante opción desplazar él municipio costo riesgo implicar directivopor giros finanza oficina ciudad punto atención convenio aliado red permitir llegar municipio paísel director negocios latinoamérica caribe western union rodrigo garcía estebarena banco agrario giro finanza western union reinventar junto forma cliente realizar operación bancario aprovechar fortaleza colectivo innovación brindar experiencia superior cliente emocionado unir fuerza presentar capacidad líder industria client agregar facilidad conveniencia remitent destinatario territorio colombianoasí presidente girosfinanzas juan pablo cruz alianza hacer realidad remesa mundo prácticamente rincón colombia reto bancarizar receptor remesa crédito dicho recurso utilizado consumo tema productivo compra vivienda generación emprendimiento,0.2401739130434782,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,Positiva
startups crecer convertir scaleups españa empresa contribuir impulsar crecimiento económico creación inversión bbva dar cita junio relevante edición opir summit regresar pandemia punto encontrar emprendedor inversor bancir impulsar ecosistema innovación innovación asistente empresa inversor fondo socio bbva citar edición bbva opir summit evento banco acoger ecosistema innovación emprendimiento carlos torre vila presidente bbva visitar conferencia propuesta transformadora empresa participant recordar emprendimiento españa querer banco empresa definir futuro torre vila scaleups startups alcanzado fase madurez empresa crecido ritmo empleado facturación año modelo consolidado buscar escalar él josé ramón gonzálvez profesor mba in digital business iebs digital school tipos scaler alcanzar millón euros facturación año growth superar millón euros rocket millón euros compañía auge país españa startups scaleups informe spanish tech ecosystem junio relevante dar cita bbva opir summit encuentro anual banco conecta startups innovador actor ecosistema emprendedor explorar solución reto futuro bbva año trabajar ecosistema startup evolucionar lado explicar ainhoa campo responsable opir innovation banco en tiempo aprendido colaboración mutuo impacto llevar cabo empresa fase avanzado llevar colaborar empresa solución probado solvencia necesario frente requerimiento mercado exigir seguir camino foco fintech sostenibilidad innovar asistir bbva opir summit encontrar agrosingularity empresa foodtech producir ingrediente alimentario origen natural sostenible odilo solución basado dato crear experiencia aprendizaje personalizado ilimitado cocunat fabricar producto cosmético natural sostenible libre tóxico innovación año más bbva renovar apoyo principal impulsor south summit  celebrar décimo aniversario haber él convertido punto encontrar imprescindible principal actor innovación emprendimiento nivel global organización destacar ecosistema emprendedor español crecido exponencialmente décado multiplicar superar millón euros transición startup scaleup sencillo requerir crecimiento sostenido capacidad sobrevivir condición complejo indicar informe consultor wakefield mayorío scaleups español ciudad poblado país madrid barcelona valencia encontrar sector diverso fintech salud pasar logístico software ciberseguridad informe spanish tech ecosystem indicar españa quinto país europa número potencial unicornio decir startups propiedad privado alcanzar valoración millón dólares precisamente apoyar crecimiento empresa tecnológico españa portugal américa latina bbva invertido fondo capital riesgo leadwind gestionado k fund objetivo promover emprendimiento creación tecnología puntero compitar nivel mundial área internet iot sigla inglés red servicio nube inteligencia artificial blockchain palabra miguel aria partner k fund él scaleups factor crítico creación puesto calidad riqueza innovación vida empresa emergente llegar allá familiar amigo loco buscar apoyo inversor aceleradora incubadora fondo capital riesgo pero cuál factor despertar interés efectivamente tipo compañía impacto positivo economía país capacidad generar empleo jordi collell profesor eair business school explicar caracterizar scaleups pensado crecer ser razón ser objetivo soler generar puesto directo indirecto desafío clave consistir atraer talento adecuado del año españa empresa doblado facturación nivel contratación generar empleo peor momento económico vivido pandemia señalar gonzálvez múltiple scaleups aspirar impulsar recuperación postpandemio buscar oportunidad españa mercado compañía crecimiento exponencial esperar tendencia continuar próximo década collell año entrar período madurez traer aumento facturación empleo inversión si inversión venir españa esperar crecimiento scaleups español modelo atraigar inversión europeo y todo américo norte gobierno mundo puesto énfasis permitir empresa pequeño joven establecido ampleir actividad crezcar ocde elevado número startups creado país españa gonzálvez hacer empresa convertir scaleups vez compañía crecer impulsado digitalización globalización querer acompañar scaleups tecnológico reto crecimiento afirmar ainhoa campo quinto año consecutivo bbva opir summit convertir plataforma idóneo analizar reto explorar sinergia banco empresa innovadora potenciar evolución,0.2686349206349206,9,1,0.0170132325141776,0.0018903591682419,8,0,0,0,0,0.0,0.0,0.0,0.0,1,Negativa
recientemente bbva lanzar perú gama tarjeta crédito smart tarjeta revolucionar mercado peruano generado duda pregunta torno característica persona pie podcast resolveremo duda torno él episodio junio sencillo efectivo participación car él temoche head disciplina producto bbva perú ejecutivo banco brindar acercamiento concepto tarjeta smart proceso involucró implementación asimismo ejecutivo explicar cuál atributo funcionalidad permitir cliente gocir control tarjeta sentido preocupar él seguridad mismo lado mes julio realizar abono gratificaciones trabajador dinero extra soler usado peruano dar él gusto ser comprar producto planear próximo vacación escapado feriado fiesta patrio audiir inclusión reproducir inclusión contexto tarjeta smart presentar seguro opción afirmar car él comentar que él client compra riesgo víctima fraude presencial onlinar asimismo acceder serie beneficio pasar cuota click banca móvil pagar punto bbva acceder programa pago interés mil establecimiento comercial gamar tarjeta smart llegado país quedar él brindar experiencia financiero client peruano capítulo sencillo efectivo encontrar siguiente plataforma ivoox apple podcasts spotify google podcast bbvacom,0.2796428571428571,2,1,0.0133333333333333,0.0066666666666666,1,0,0,0,0,0.0,0.0,0.0,0.0,0,Positiva
consumo tarjeta mitad septiembre crecer frente periodo evidenciar dinámica observado agosto crecer este bbva consumption tracker indicador consumo construido bbva transacción realizado cliente tarjeta débito créditode acuerdo informir grupo bién alimentación salud vestuario registrar alza frente acelerar él punto porcentual frente agosto observar menor recuperación grupo servicio avanzar pp frente agosto ubicar debajo registrado periodo en categoría destacar comportamiento mantener sector restaurante liderar recuperación grupo corrido septiembre crecer frente periodo alcanzar máximo febrero el sector entretenimiento mostrar recuperación corrido septiembre nivel bajo correr mes recuperar pp frente mes ubicar debajo nivel prepandemia asociado reactivación evento masivo concierto feria,0.4323333333333333,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,Positiva
móvil reacondicionado ganar popularidad año permitir usuario bolsillo alto gama precio asequible reducir notablemente impacto ambiental conllevar fabricar teléfono cero residuo electrónico unión europea reciclar parlamento europeo medido tipo basura crecer compañía usuario apostar vida móvil ventar dispositivo reacondicionado crecido consultor counterpoint research tipo aparato aspirar convertir él alternativa económico sostenible cara hacer él hueco mercado smartphón,0.300375,1,0,0.0181818181818181,0.0,1,0,0,0,0,0.0,0.0,0.0,0.0,1,Negativa
bbva lanzado españa tarjeto gamar aqua que caracterizar ofrecer cvv dinámico compra impreso número combinar máximo seguridad posibilidad fraccionar pago mes interés comisión aplazamiento modo bbva irrumpe modalidad pago buy now pay later bnpl sigla inglés comprar ahora pagar después producto ayuda client afrontar pago formar cómodo flexible concepto comprar plazo registrar crecimiento importante usuario decantar sistema efectuar compra calcular que modalidad financiación acumular volumen global transacción millones dólares sentido bbva renovado tarjeta crédito aqua pasar denominar él aqua más concepto máximo seguridad ofrecer sumo ventaja fraccionar compra recibo mensual completo tarjeta mes englobar compra retirado efectivo crédito realizado cliente mes anterior interés comisión aplazamiento atributo tarjeto aqua disponible cliente contratar cliente tarjeto aquo tarjeta aqua producto bbva contratado historia españa millón tarjeta millón crédito tarjeto disponible país méxico perú tarjeto aqua más hecho plástico reciclado presentar ventaja ejemplo compra llegar llegar desperfecto simplemente cliente cambiar él banco ayudar gestionar reclamación comercio día después asimismo contemplar reemplazo plástico robopérdido extranjero acceso efectivo emergencia plazo hora adicionalmente bbva lanzado aqua máximo permitir aplazamiento pago mes interés mayor beneficio client contratar tarjeta máximo ofrecer devolución importir suscripción domiciliada común amazon prime spotify netflix etc máximo euros además permitir acceder cajero compra extranjero formar ilimitado pagar tipo comisión retirado efectivo cajero extranjero cambio divisa incorporo forma gratuito pack viaje premium devolver íntegramente comisión cobrada concepto asimismo permitir contar tarjeta aqua virtual prepago gratis valorado cliente compra onlinar producto permitir cliente bbva pagar forma flexible compra controlar gasto momento bbva ayudar cliente frente pago resulte conveniente compra plazo resultar conveniente cliente facilitar consumo hacer forma adecuado evitar sobreendeudamiento mantener salud financiero él fundamental control pago realizar consciente capacidad económico frente deuda adquirir ayudar cliente gestionar salud financiero prioridad grupo bbva deudo malo mismo facilidad permitir cliente cabo proyecto encaje parámetro permitir asegurar salud financiero asegurar roberto pagán director medio pago bbva españa sentido cliente bbva financiar compra límite establecido tarjeta contar flexibilidad devolver deuda medido hacer utilizar él financiar compra necesitar modo deuda permanecer control,0.34378,4,0,0.0121951219512195,0.0,4,0,0,0,0,0.0,0.0,0.0,0.0,1,Negativa
medido ido publicar reportado resultado financiero compañía cerrar empresa vigilado superintendencia financiero colombio sfc convocar asamblea ordinario accionista compartir información detallado funcionamiento sociosel calendario iniciar marzo reunión jfk cooperativo financiero seguido encuentro bbva valor simesar cetsa marzo marzo encontrar socio enko colombia promioriente colombín giro finanzaspar willy mayenberge socio director top management junto contar responsabilidad visualizar ubicar organización futuro exigir mundo empresarial desarrollo ambiental económico social palabra desarrollo verdaderamente sostenible base experiencia afirmar balance costobeneficio organización fundamentar diseño balanceo inversiónotra fecha clave marzo bancolombio terpel almavivo cemento argo banco popular etb marzo ver socio afp protección promiga banco finandín bancoomeva mes programado asamblea davivienda celsia fabricato scotiabank colpatriaasí marzo almacén éxito grupo argo estra marzo banco mundo mujer banco santander banco caja social grupo sura interconexión eléctrico sa marzo grupo orbis mibanco corficolombianar grupo energía bogotá bancoldex nutresala junto contar responsabilidad visualizar ubicar organización futuro exigir mundo empresarial desarrollo ambiental económico socialentrar participación ostente socio peso estructura órgano directivo propongaparar final mes encuentro producto familio banco bogotá banco occidente citibank rcn televisión findeter ecopetrol jp morir gasoriente credifinanceír bolsa valor colombia sodimac colombia bnp paribas bolsa mercantil colombia banco falabellar construcción cóndorlo encuentro grupo inversión suramericano grupo nutresa llamativo conocer él camino compra corporativo empresario caleño asegurar puesto junto directiir ambos empresasademás barajar posición depender desenvuelva ronda compra mercado accionario mesessegún diego márquez especialista derecho financiero corporativo asociado bufete hierro abogados participación ostente socio peso estructura órgano directivo proponer,0.2538333333333333,0,2,0.0,0.0084033613445378,-2,0,0,0,0,0.0,0.0,0.0,0.0,0,Positiva
uber taxi cumplir mes aniversario colombia solución nacer alianza uber taxexpress objetivo brindar alternativo movilidad generar oportunidad ganancia taxistar taxexpress celebrar año sinergia app uber junto demostrado tecnología innovación abrir oportunidad josé hernandez gerente general taxexpress aclarar taxista involucrado plataforma uber poder aumentar ganancia semanalesen bogotá cali realizar mitad trayecto taxi aplicación uber américa latina servicio disponible país méxico brasil chile porcentaje viajes demostrar aceptación éxito uber taxi gremio taxistamuestra lanzamiento radar viaje solución permitir taxista anticipación tarifa distancia promedio viaje origen destino detalle tomar decisión informado conveniente necesidad ángela mendozar gerente general uber colombia,0.3681818181818181,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,Positiva
ciencia dato revolucionar empresa relacionar cliente sector financiero quedado atrás aplicar tecnología múltiple fin ejemplo dato permitir banco ofrecer cliente producto servicio ayudar personalizar simplificar experiencia bancario categorizar ingreso gasto detectar anomalía cuenta calcular huella carbono dato anonimizado autorización previo cliente formar extraer potencial identificar persona generado mayor anhelo empresa entender comportamiento demanda client realidad décado aparición datar science ciencia dato permitir creación automatizado conocimiento procesable modelo tomar decisión humanos máquina resultar útil tiempo actual compañía consumidor relacionar velocidad vértiguir trabajar big datar significar definir presente futuro mundo afirmar elena alfaro responsable dato analítico avanzado client solutions bbva el dato inteligencia basado dato presente cosa hacer definir moldear mundo vivir y luego adelante rápido capacidad respuesta radicar fortaleza ciencia dato señalar luis fuente valentín profesor máster análisis visualización dato masivo universidad internacional riojar unir con análisis dato respuesta tiempo corto decir cuando disponer dato hoy cosa adquirir relevancia verdad universidad harvard definido el profesión sexy siglo xxi ser disciplina ayudo extraer analizar evidencia empírico subrayar david muela recuenco científico dato bbva ai factory por ese perfil científico dato importante extraer accionable dato además múltiple faceta científico dato contribuir forma diverso transformar dato en crudo poder utilizar él posteriormente proceso analizar determinado proceso modelo sesgo ayudar atenuar impacto vano universidad harvard definir el profesión sexy siglo xxi vaticinar elena alfaro relación especialidad ir pasar año seguir demanda grande profesional ámbito técnico aportación ciencio dato palpable nivel compañía analizar gasto medio cartera client periodo concreto segmentar tipo client detectar cuándo cliente entrado determinado segmento comprobar impacto acción ayudo operación interno seguridad sistema ejemplo innovación científico dato seleccionar analizar información ingeniero dato crear producto solución softwarar destacar amplio conocimiento programación demando perfil forma conjunto aumentado forma exponencial año sector banco quedado atrás revolución incorporar plantilla equipo científico dato día difícil identificar línea negocio función banco base parcialmente análisis predictivo banco nivel internacional comenzar aprovechar dato obtener utilidad esfera funcionamiento análisis venta cruzado producto gestión cumplimiento normativo gestión riesgo reputacional gestión delito financiero más aplicación ciencio dato transversal especialmente eficaz sector cuyo cliente interactuar dispositivo cuando entro banco online clic quedar registrado señalar profesor fuente potencial dato antojo esencial hablar corporación global tener cliente traducir ingente cantidad dato útil cosa añadir resultar complicado recopilar analizar almacenar ingente cantidad dato gracia datar science empresa digital emplear herramienta técnico análisis aprendizaje automático procesamiento lenguaje natural nlp convertir él formato poder utilizar comprender cliente posibilitar crear modelo eficaz resultado preciso denominar mineer proceso utilizar dato recogido promover operativo eficient profesor unir aplicación datar science banco destacar el automatización apoyo realización proceso respuesta automatizada prevención fraudir optimización campaña apoyo mejorar salud financiero personalización experiencia otro enumero verónico hernández martínez científico dato bbva ai factory campo salud financiero producto dato mejorar experiencia cliente ayudar entender gestionar finanza ser caso motor dato permitir ejemplo categorización ingreso gasto detección anomalía contar predicción transacción habitual cliente generar aviso operación inusual import atípico cliente consultar app banco explicar expertar aplicación ciencio dato aprendizaje automático personalización oferta producto adecuado situación cliente finalmente abundar hernández martínez ciencia dato aplicar apartado sostenibilidad ejemplo ayudar cliente estimar huella carbono ayudar proporcionar cliente necesitar necesitar necesito afirmar muela recuenco el personalización experiencia financiero clave permitir crear comunicación eficiente mejorar relación cliente adaptar él característica agregar querer capaz ofrecer producto generar alerta interés poder cliente particular capaz priorizar información disponible ofrecer aquel realmente relevante ciencia dato favorecer decisión apoyar conclusión basado análisis riguroso hecho intuición subjetivo ejemplo permitir confirmar aconsejable actualizar producto prueba previo acogida usuario versión comparación tests ab función crucial monitorizar analizar acción financiero consumidor detectar comportamiento sospechoso dañino ejemplo crear modelo dato analizar fraude tarjeta crédito identificar transacción legítima fraudulento detectar movimiento anómalo usuario entrar revisar transacción actualmente gracias dato bbva operación formar automatizado usuario derivo salud financiero democratización finanza innovación ámbito inteligencia artificial demandado actualidad ocupar máquina recopilir información diseñar sistema que basir información poder tomar decisión adecuado machine learning o aprendizaje automático aplicar prácticamente sector objetivo cienciar dato banco mejorar servicio empresa labor desempeñar juan josé fernández tebar profesor máster big datar science universidad navarra responsable cib banking coe bbva función diferir servicio particular pyme razón compañía persona físico operación entrañar relevancia destacable ser complemento área negocio explicar fernández tebar tratar buscar fórmula sepamos necesitar sugerimos producto servicio condición idóneo necesidad necesidad liquidez determinado producto concreto ser compañía telefónico llamar justo estropea móvil acabas comprar él afirmar fernández tebar equipo buscar perfil diverso habilidad persona fuerte matemática estadístico capaz modelar entorno conocimiento funcional potente interpretar lenguaje cliente habilidades storytelling ir mostrar resultado persona negocio capaz sencillo intuitivo interpretable perfil escasear fernández tebar respeto intimidad client esencial proceso dato utilizar previo autorización cliente contemplar regulación ley protección dato privacidad anonimizar forma asociarlo persona generado dato esencial estrategia emprés y definitivo ciencia dato materio convertir producto servicio marcar diferenciar optimizar proceso brindar servicio client,0.2961666666666667,1,1,0.0012594458438287,0.0012594458438287,0,0,0,0,0,0.0,0.0,0.0,0.0,0,Positiva
semana conocer presidente gustavo petro intervenir comisión regulación energío gas creg sorpresivo alza servicio público informe ipc revelado danar aumento anual agostola comisión regulador regular mercado función derecho universal afirmar proceso especulación financiero mandatario esperar medida tome presidente frente creg decisión fijo analista acción dirigir él forma establecer preciossi tarifa regulado comisión definir cobrar rubro prestación servicio ata aumento caso ver contrato negocio tomar inmueble año fijar monto pago arreir pactar cuánto hacer aumento tarifo depender aumento caso ipc alejandro lucio director optima consultoresalza basado ipc ippar caso creg estipulado poseer forma tarifa actualizar precio fórmula establecido libre accionar indexado cifra índice deseetanto lucio juan carlos echeverry ministro haciendo afirmar comisión soler fijar alza ipp mes indicador alza nube lucio echeverry dicho razón constante aumento precio sentidoreformular ecuación cobrootrar posible forma gobierno intervenir precio energía eléctrico reescribir vía calcular aumento rubro cobrar recibo electricidad generación distribución etc ecuaciones depender obviamente cálculo aumentosallí creg encargado definir operación matemático fijar cuál fijar aumento cuál contrario tocar gobierno petrir velar cambio aspectoatacar problema tocar cregecheverry energía carísima razón gobierno anunciar reforma creg poder llegar tirárselaen país bajar tarifa usuario reformar creg atacar problema fundamental aumento ipp echar él hombro problema conectividad costa costar restriccionesde ministro gobierno solucionar problema salir victorioso punto aledaño terminar gobernabilidad creg continuidad consumidor gozar precio bajosotra intervención posiblespor intervención cambio formar elección experto conformar junta directivo gobierno directamente nueve miembro total min haciendo mina director dnp dicho experto nombrado ejecutivo periodo año gobierno actual tocar lidiar nombrado administración anterioreste caso actual mes acabar mandato expresidente iván duque nombrar mitad dicho experto cumplierar cuatrienio par presidente petropanorama parecido vivido ecopetrol empresa actualizar estatuto mes cambio gobierno ampliar periodo miembro junto directivo cumplierar presidente entranteal amylkar acostar ministro mina energío gobierno juan manuel santos suceso desafortunado administración petro allí condenar tono mandatario retir tema empresa estatal rescatar reacción esperado accionar fe gobierno duquealejandro lucio sentenciar afirmación presidente intervenir creg tribuna suena tocar esperar decisión final monton  revisar tocar decisión mandatario encamín vía fijar tarifa quién reglamentar dicho estatutosexperto cregactualmente junto compuesto experto comisionado jorge valencia cargo director josé fernando prada luis julián zuluaga sara vélez natasha avendaño andrés barretoesto nombrado final julio presidente iván duque avendaño barreto dejar cargo superintendencia servicio público industrio comercio respectivamente sumar él comisiónsobre grupo persona echeverry miembro junto banco república experto dedicar experticie hora día semana tomar mejor medida sectointervenir craso error facto desestimar opinión tema deber país apagón año ministro echeverry caracol radiolo leyvalar aclarar constitución ley servicio público presidente cargo tarifa energío eléctrico gas delegar creg cuyo miembro tinte independiente elegir ejecutivoasimismo creg función regular monopolio prestación servicio público competencia posible caso afirmar portal promover competencia prestir servicio público operación monopolistos competidor económicamente eficiente implicar abuso posición dominante producir servicio calidadtal lr semana temo fijación precio relativamente sencillo josé camilo manzur director asocodis lucio forma fijar tarifa remunerar sistema dónde generar energía gas consumir,0.2273,2,0,0.0041928721174004,0.0,2,0,0,0,0,0.0,0.0,0.0,0.0,0,Positiva
flexibilidad peso colombiano ayuda economía enfrentar impacto banco central deber abstener él intervenir frenar caída moneda miembro junta banco repúblicapersonalmente intervención cambiario apropiado circunstancia actual codirector banco central mauricio villamizar respuesta pregunta enviado escritoel peso registrado depreciación nivel mundial elección presidencial mes pasado reacción presidente electo gustavo petro instar colombiano apostar moneda banco central intervenir mercado divisa medio caída peso magnitud similar marzo empezar pandemia paísa útil banco central tomar medida liquidez mercado divisa bajo villamizarlo comentario villamizar eco pronunciado semán gerente general banco república leonardo villar revista semán tratar combatir caída peso probablemente inútil costoso peso debilitado elección presidencial mes devaluación moneda seguido bloombergla moneda recortar pérdida miércoles avanzar frente dólarsi caída peso colombiano pronunciar principal moneda mercado emergente debilitar período fortaleza generalizado dólar estadounidense aumento rápido tasa interés unidos afectar mayoría moneda caída precio petróleo indicador clave peso villamizarel passthrough moneda débil inflación depender fortaleza economío impacto operar capacidad depender tasa inflación passthrough alto duración depreciación villamizarel escenario actual sombrío determinante villamizar él inflación anual acelerar mes triplicar creces meta villamizar colega junta banco central implementar mes aumento tasa interés década elevándola punto porcentual el nivel deuda moneda extranjero colombio definitivamente preocupación caído peso condición financiamiento estricto extranjero aumentar costo villamizaral reserva internacional banco superar nivel fondo monetario internacional adecuado agregócolombiar us millón deudo moneda extranjero us millón reserva internacionaleshay temor colombiano inversionista extranjero plan económico petro incluir propuesta eliminar gradualmente combustible fósil representar mitad exportación país importante señalar petro elegido presidente junio asumir cargo agosto,0.1675384615384615,0,1,0.0,0.0040650406504065,-1,0,0,0,1,0.0,0.0,0.0,0.0040650406504065,0,Positiva
experto medido ahorrar energía hogar nevera temperatura ºc congelador ºc ºc actualidad nevera regular solo elegir coloca electrodoméstico optimizar almacenamiento encontrar eficaz conservar alimento mantenido ocupado humano tiempo inmemorial antiguo persa desarrollar yakhchal sistema arquitectónico producir hielo aprovechar refrigeración griego clásico crear psictero vasija mantener flotar agua enfriar vino interior invento permitir disfrutar alimento fresco evitar numeroso enfermedad siglo después mecanización electrificación permitir desarrollar refrigerador moderno capaz ganar lucha caducidad conservar alimento día hoy eficiencia energético depender medido uso importante temperatura mantener él nevera garantizar conservación alimento reducir máximo huella energético sencillo consejo mejorar rendimiento electrodoméstico ayudar rutina sostenible tener nevera ºc congelador torno suficiente explicar laura cardenal responsable comunicación selectro empresa especializado asesoramiento comparación tarifa materio energía general añadir aparato actual mantener él temperatura verano invierno el temperatura exterior influir hora mantener nevera embargo frigorífico contar sistema integrado regulación temperatura aparato reajusta nada contar modelo antiguo ajustar solo recomendable bajar par grado verano asegurar él explicar cardenal mantener nevera temperatura recomendado rebajar él fría ayudar limitar gasto energético hogar gesto importante frigorífico electrodoméstico electricidad consumir día día acuerdo guía práctico energía consumo eficiente responsable instituto diversificación ahorro energía idae hogar español disponer equipo suministro eléctrico electricidad destinar refrigeración congelación alimento electrodoméstico forma continuo desconectar ocasión así consumo importante potencia grande señalar idae vatio frente vatio secador ejemplo,0.2559375,2,0,0.0093457943925233,0.0,2,0,0,0,0,0.0,0.0,0.0,0.0,0,Positiva
google apple mantener control exagerado gente teléfonos móvil eliminar elección significativo sistema subir potencialmente costo martes regulador británico competencialir autoridad competencia mercado cma sigla inglés hallar forma provisional grupo capaz aprovechar mercado crear ecosistema autónomoslar declaración advertenciar grupo tecnológico regulador respaldo gobierno británico intensificar escrutinio ejercer mundo vivir líneair acción reciente cma propietario facebook meta vender giphy popular plataforma imagen animado comprar el regulador martes consultar hallazgo inicial apple google recibir respuesta febrero esperar emitir informe final junioapple google desarrollado control exagerado teléfono móvil preocupar millón persona reino unido salir perder director ejecutivo cma andrea coscellichris philp ministro tecnología economía digital régimen favorable competencia reino unido nivelacer campo juego gigante tecnológico empresa pequeñasapplir asegurar ecosistema brindar seguridad privacidad permitir empresa vender producto crear empleo apple creer mercado próspero dinámico innovación florecer decir google comentario inmediato,0.3465925925925926,1,0,0.0074074074074074,0.0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,Positiva
pensar montar negocio principal obstáculo superar emprendedor tema acceso financiamiento iniciativo querer marchala billetera digital grupo aval llamado dale destacar participar alianza apoyar bancarización población gracias asociación corporación microcrédito aval entidad ánimo lucrir emprendedor bajo ingreso acceso producto crediticio tasa interés bajo modalidad pago flexiblesjunto dalar realizar desembolso crédito billetera digital administrar dinero eficiente recurso fortalecer negocio propiciar digitalización explicaronotro servicio ofrecer dale porvenir pensión cesantía medio retiro digital cesantía afiliado fondo cuente producto financiero solicitar desembolso cesantía dalar,0.3266666666666666,1,0,0.0126582278481012,0.0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,Positiva
soyyo transunion unir brindar él colombiano acceso gratuito ilimitado puntaje crediticio identidad digital startup usuario consultar seguro dato cuestión minuto actividad report crédito solución ayudar usuario monitorear comportamiento financiero facilitar acceso crédito corregir hábito financiero cumplir objetivossantiago aldán ceo soyyo sostener emergencia sanitario compañía convertido aliado estratégico usuario ofrecer servicio trámite digital fácil rápido seguro gratuito alianza permitir usuario educar financieramente consciente economía planear proyectospor carlos valencia ceo transunion colombia latinoamérica reafirmar importante tipo alianza acercar consumidor financiero general persona tema fundamental empoderamiento información financiero medido persona apropien información consultir revisen periódicamente herramienta permitir lograr mantener mejorar tema scorar beneficio mejor condición acceso créditoen actualidad usuario queír acceder scorar puntaje crediticio medio costo soyyo transunion garantizar dato personal permanecer seguro sentido alianza establecer dueño información acceso biometer facial,0.2507368421052631,2,0,0.0157480314960629,0.0,2,0,0,0,0,0.0,0.0,0.0,0.0,0,Positiva
compañía tarjeta corporativo gestionar controlar gasto empleado empresa evitar anticipo efectivo gasto viaj asignar montos mensual funcionario personalizadasegún bbva producto financiero servir impulsar negocio objetivo beneficiar salud financiero empresarial top gasto colaborador diverso herramienta controlar permitido conciliación gasto contabilidad eficientepar consumo mes bbva colombia coopcentral banco gnb sudameris davivienda banco caja social entidad tasa efectivo anual bajo junio plástico nivel respectivamenteel costo financiación producto tarjeta persona natural alto comparado modalidad crédito beneficio seguro punto redimir sumado financiación costo cuota manejo adicional plástico peso moneda extranjero razón recomendable elevar endeudamiento wilson triana experto consultor banco segurossegún superintendencia financiero colombio sfc av villa scotiabank colpatrio itaú tasa alto tipo producto plazo ea él analista recomendar investigar elegir tarjeta empresarial oferta mercado adecuar necesidad organización asimismo sugerir separar él finanza gasto personal pequeño negociosel indiscriminado provocar sobreendeudamiento hacer él agujero importante finanza creciente global ecommerce requerir medio pago ofrecer seguridad eficiencia bbvaes destacar fintech apostar producto recientemente país claro compañía mexicano ofrecer pequeño mediano empresa plataforma integral control gasto tarjeto crédito empresarial costo comisión cuota manejoel proceso acceder plataformar control gasto tarjeta crédito onlinar persón solicitarla minutoslar banca tradicional creado modelo producto específico empresa cumplir parámetro claro abre puerto poder iniciar historia término crédito proceso acceder plataformar control gasto tarjeta crédito online persona solicitar servicio minuto lr leonardo ramos country manager fintech paíspar junio sfc certificar tasa usuro nivel alto año retornar cifra registrar pandemia indicador avanzar punto básico compar tasa mayo vigente mesla usura interés máximo entidad financiero cobrar cliente crédito consumo ordinariocon scotiabank colpatrio av villas tasa ear bbva itaú niveles interés cercano usura definido mes,0.3585333333333333,2,0,0.0076335877862595,0.0,2,0,0,0,0,0.0,0.0,0.0,0.0,0,Positiva
capítulo futuro sostenible hablar toldo ayudarte reducir temperatura casa factura energético toldo elemento móvil evitar luz solar directo penetre balcón ventana pared gustar nivel estético duda ventaja sabía persiana toldo cortina reducir consumo energía vivienda cuantar luz casa necesitarás encender aire acondicionado sencillo toldo eficaz ese explicar factor debes hora elegir adecuado casa yo acompaña,0.4347999999999999,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,Positiva
